X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X16 X17 X18 X21 X23 X24 "Y(1=default, 0=non-default)"
0.3333333333333333 0.14285714285714285 0.5 0.08333333333333333 0.0 0.5 0.3333333333333333 0.0 0.6666666666666667 0.037037037037037035 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.0 0.3571428571428571 1.0 0.057692307692307696 0.0 1.0 0.6666666666666667 1.0 0.6666666666666667 0.7407407407407408 1.0 0.3333333333333333 0.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 0
0.0 0.19642857142857142 0.5 0.07051282051282051 0.0 0.5 0.3333333333333333 1.0 0.6666666666666667 0.14814814814814814 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1
0.0 0.3571428571428571 0.5 0.0641025641025641 0.25 0.5 0.3333333333333333 0.3333333333333333 0.6666666666666667 0.2222222222222222 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0
1.0 0.3571428571428571 1.0 0.13461538461538464 1.0 1.0 0.6666666666666667 1.0 0.3333333333333333 0.611111111111111 1.0 0.3333333333333333 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.0 0.4642857142857143 0.0 0.49999999999999994 1.0 0.25 0.6666666666666667 0.6666666666666667 0.6666666666666667 0.09259259259259256 0.0 0.6666666666666667 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.3571428571428571 0.5 0.7884615384615384 0.0 1.0 0.3333333333333333 0.3333333333333333 1.0 0.4444444444444444 1.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0
1.0 0.3571428571428571 0.5 0.19871794871794873 0.5 1.0 0.6666666666666667 0.3333333333333333 0.6666666666666667 0.20370370370370372 1.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.08928571428571427 1.0 0.11538461538461538 0.0 0.5 0.6666666666666667 1.0 0.6666666666666667 0.5185185185185185 1.0 0.6666666666666667 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1
0.0 0.03571428571428571 0.5 0.1474358974358974 0.5 0.5 0.6666666666666667 0.6666666666666667 0.0 0.4444444444444444 1.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1
0.0 0.10714285714285712 1.0 0.12179487179487179 0.0 0.25 0.6666666666666667 0.6666666666666667 0.0 0.5185185185185185 1.0 0.3333333333333333 1.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1
0.3333333333333333 0.14285714285714285 1.0 0.09615384615384615 0.25 0.25 0.6666666666666667 1.0 0.3333333333333333 0.4444444444444444 1.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1
1.0 0.10714285714285712 1.0 0.11538461538461538 1.0 0.5 1.0 0.0 0.6666666666666667 0.1111111111111111 1.0 0.3333333333333333 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.0 0.03571428571428571 0.5 0.07051282051282051 0.0 0.5 0.6666666666666667 0.3333333333333333 0.0 0.2962962962962963 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1
1.0 0.03571428571428571 0.0 0.006410256410256408 0.0 1.0 1.0 1.0 0.6666666666666667 0.35185185185185186 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1
0.6666666666666667 0.14285714285714285 0.25 0.006410256410256408 0.75 0.5 0.3333333333333333 0.6666666666666667 0.0 0.40740740740740733 1.0 0.3333333333333333 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1
0.3333333333333333 0.053571428571428575 0.5 0.13461538461538464 0.0 0.5 0.6666666666666667 0.3333333333333333 0.0 0.2592592592592592 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 1
0.0 1.0 0.75 0.4166666666666667 0.0 1.0 0.6666666666666667 1.0 1.0 0.7962962962962962 1.0 0.3333333333333333 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 0
0.3333333333333333 0.24999999999999997 0.5 0.10256410256410256 0.75 0.25 1.0 0.6666666666666667 0.0 0.2962962962962963 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.0 0.3571428571428571 0.5 0.23717948717948717 0.0 0.5 0.6666666666666667 0.3333333333333333 0.6666666666666667 0.12962962962962965 0.5 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.24999999999999997 0.5 0.358974358974359 0.25 0.5 0.6666666666666667 0.3333333333333333 0.6666666666666667 0.18518518518518523 1.0 0.3333333333333333 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.14285714285714285 1.0 0.0641025641025641 1.0 1.0 0.6666666666666667 1.0 1.0 0.6851851851851852 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1
0.6666666666666667 0.14285714285714285 0.5 0.07692307692307691 0.0 0.25 0.3333333333333333 0.0 0.3333333333333333 0.2407407407407407 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 1
0.3333333333333333 0.7321428571428571 1.0 0.28205128205128205 0.0 0.25 0.6666666666666667 0.3333333333333333 0.3333333333333333 0.09259259259259256 1.0 0.3333333333333333 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0
1.0 0.7857142857142857 1.0 0.3717948717948718 0.0 0.5 0.6666666666666667 0.6666666666666667 1.0 0.20370370370370372 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1
0.6666666666666667 0.24999999999999997 0.5 0.11538461538461538 0.0 0.5 0.6666666666666667 0.3333333333333333 0.0 0.31481481481481477 0.5 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0
0.6666666666666667 0.10714285714285712 0.5 0.057692307692307696 0.0 0.5 0.6666666666666667 0.3333333333333333 0.6666666666666667 0.31481481481481477 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.08928571428571427 0.5 0.012820512820512817 0.0 0.5 0.6666666666666667 0.6666666666666667 0.0 0.07407407407407407 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.4642857142857143 0.5 0.1282051282051282 0.5 1.0 0.6666666666666667 0.3333333333333333 0.6666666666666667 0.18518518518518523 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1
0.3333333333333333 0.14285714285714285 0.5 0.057692307692307696 0.5 0.5 0.0 0.0 0.6666666666666667 0.1111111111111111 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.24999999999999997 0.75 0.3782051282051282 0.0 0.5 0.6666666666666667 1.0 0.0 0.4444444444444444 1.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 1.0 0.0 1
0.0 0.4642857142857143 1.0 0.3782051282051282 0.25 0.75 1.0 1.0 0.6666666666666667 0.07407407407407407 1.0 0.3333333333333333 0.0 0.0 0.0 1.0 1.0 0.0 0.0 1.0 1
0.0 0.7857142857142857 1.0 0.3717948717948718 0.0 1.0 0.3333333333333333 1.0 1.0 0.7037037037037036 0.5 0.3333333333333333 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0.0 0
1.0 0.125 1.0 0.07051282051282051 0.0 0.25 0.3333333333333333 1.0 0.6666666666666667 0.2777777777777778 1.0 0.3333333333333333 0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 1
1.0 0.5714285714285714 0.5 0.1282051282051282 0.5 1.0 0.6666666666666667 1.0 0.6666666666666667 0.35185185185185186 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.0 0.03571428571428571 0.5 0.07051282051282051 0.5 0.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.05555555555555558 1.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 1
1.0 0.125 1.0 0.4423076923076923 0.0 0.5 0.6666666666666667 1.0 0.3333333333333333 0.35185185185185186 1.0 0.3333333333333333 0.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 1
1.0 0.14285714285714285 0.5 0.11538461538461538 0.25 0.5 0.3333333333333333 0.3333333333333333 0.0 0.14814814814814814 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 1
0.3333333333333333 0.3571428571428571 0.75 0.1282051282051282 1.0 0.25 0.6666666666666667 0.3333333333333333 0.3333333333333333 0.16666666666666663 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1
0.3333333333333333 0.4107142857142857 0.75 0.36538461538461536 0.0 1.0 0.6666666666666667 0.3333333333333333 0.6666666666666667 0.18518518518518523 1.0 0.3333333333333333 0.0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 1
1.0 0.14285714285714285 0.5 0.0641025641025641 0.0 0.5 0.6666666666666667 0.3333333333333333 0.6666666666666667 0.09259259259259256 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.24999999999999997 0.5 0.19871794871794873 1.0 0.5 0.6666666666666667 0.0 0.3333333333333333 0.20370370370370372 1.0 0.0 0.0 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.5714285714285714 0.75 0.12179487179487179 0.0 1.0 0.6666666666666667 1.0 1.0 0.6851851851851852 0.0 0.3333333333333333 0.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 0
1.0 0.03571428571428571 0.25 0.03205128205128205 1.0 0.5 0.6666666666666667 0.3333333333333333 0.0 0.1111111111111111 0.5 0.0 1.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1
0.3333333333333333 0.14285714285714285 0.5 0.3974358974358974 1.0 0.0 0.6666666666666667 0.0 1.0 0.5925925925925926 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0
1.0 0.5714285714285714 1.0 0.5961538461538461 0.0 0.5 0.3333333333333333 0.3333333333333333 0.6666666666666667 0.20370370370370372 0.5 0.3333333333333333 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.6666666666666667 0.24999999999999997 0.5 0.10897435897435896 0.0 1.0 0.3333333333333333 0.3333333333333333 0.6666666666666667 0.05555555555555558 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 1
0.0 0.5714285714285714 1.0 0.3782051282051282 0.0 0.25 0.3333333333333333 1.0 1.0 0.05555555555555558 1.0 0.3333333333333333 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0
0.3333333333333333 0.08928571428571427 0.5 0.07051282051282051 0.0 0.5 1.0 0.0 0.0 0.12962962962962965 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.19642857142857142 1.0 0.07692307692307691 1.0 1.0 0.6666666666666667 1.0 0.0 0.5555555555555555 1.0 0.3333333333333333 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1
0.3333333333333333 0.5714285714285714 0.0 0.10897435897435896 0.0 1.0 0.6666666666666667 1.0 1.0 0.7592592592592592 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0
0.3333333333333333 0.7857142857142857 0.0 0.9038461538461537 0.0 0.5 0.6666666666666667 0.3333333333333333 0.6666666666666667 0.09259259259259256 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 0
1.0 0.3571428571428571 0.5 0.1858974358974359 0.0 0.25 0.3333333333333333 1.0 0.3333333333333333 0.1111111111111111 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.4107142857142857 0.5 0.3141025641025641 1.0 1.0 0.6666666666666667 1.0 0.3333333333333333 0.5185185185185185 1.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.14285714285714285 0.5 0.12179487179487179 0.0 0.25 0.3333333333333333 0.3333333333333333 0.6666666666666667 0.16666666666666663 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.14285714285714285 0.5 0.044871794871794865 0.75 0.5 1.0 0.0 0.0 0.037037037037037035 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.5714285714285714 0.5 0.09615384615384615 0.0 0.5 0.6666666666666667 1.0 1.0 0.31481481481481477 0.5 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0
1.0 0.5714285714285714 0.5 0.13461538461538464 1.0 0.5 0.3333333333333333 1.0 0.6666666666666667 0.09259259259259256 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.5714285714285714 0.5 0.49999999999999994 0.0 0.5 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.18518518518518523 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1
1.0 0.053571428571428575 1.0 0.02564102564102564 1.0 1.0 0.6666666666666667 0.3333333333333333 0.3333333333333333 0.4814814814814815 1.0 0.3333333333333333 0.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 1
0.0 0.07142857142857142 1.0 0.057692307692307696 0.0 1.0 0.6666666666666667 1.0 1.0 0.5740740740740741 0.0 0.3333333333333333 1.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1
0.3333333333333333 0.6785714285714286 1.0 0.36538461538461536 0.0 0.75 0.3333333333333333 0.0 0.0 0.38888888888888884 0.0 0.3333333333333333 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1
0.0 0.5714285714285714 0.5 0.10897435897435896 1.0 1.0 0.6666666666666667 1.0 1.0 0.37037037037037035 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0
0.0 0.14285714285714285 1.0 0.07692307692307691 0.0 1.0 0.6666666666666667 1.0 1.0 0.8518518518518517 1.0 0.3333333333333333 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 1
0.0 0.6785714285714286 0.5 0.23717948717948717 0.0 0.25 0.6666666666666667 0.6666666666666667 0.6666666666666667 0.2592592592592592 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0
0.3333333333333333 0.125 0.75 0.2884615384615385 0.0 0.75 0.6666666666666667 1.0 0.3333333333333333 0.5740740740740741 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.8928571428571428 0.0 0.5833333333333333 1.0 0.5 0.6666666666666667 0.3333333333333333 0.3333333333333333 0.35185185185185186 1.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 0.0 1
0.3333333333333333 0.4642857142857143 0.5 0.22435897435897434 0.0 0.25 1.0 0.0 0.3333333333333333 0.037037037037037035 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.3571428571428571 0.5 0.358974358974359 1.0 0.25 0.3333333333333333 0.0 0.6666666666666667 0.4444444444444444 1.0 0.3333333333333333 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 0
1.0 0.19642857142857142 0.5 0.057692307692307696 0.5 1.0 0.6666666666666667 0.6666666666666667 0.3333333333333333 0.5 0.5 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.24999999999999997 0.5 0.08333333333333333 0.25 0.5 0.3333333333333333 1.0 0.3333333333333333 0.07407407407407407 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1
0.0 0.3571428571428571 0.5 0.09615384615384615 0.0 1.0 0.3333333333333333 1.0 0.0 0.7037037037037036 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 0.0 1
0.0 0.10714285714285712 0.5 0.1282051282051282 0.0 1.0 0.6666666666666667 1.0 0.0 0.5925925925925926 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1
1.0 0.14285714285714285 1.0 0.07051282051282051 0.0 0.5 0.3333333333333333 0.3333333333333333 0.0 0.16666666666666663 1.0 0.3333333333333333 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 1
0.3333333333333333 0.24999999999999997 1.0 0.0641025641025641 0.0 0.25 0.3333333333333333 0.0 0.3333333333333333 0.12962962962962965 1.0 0.3333333333333333 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.5714285714285714 0.5 0.7884615384615384 0.25 0.5 0.6666666666666667 1.0 1.0 0.5 1.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0
0.0 0.24999999999999997 0.5 0.12179487179487179 0.25 0.75 0.6666666666666667 0.6666666666666667 0.6666666666666667 0.18518518518518523 1.0 0.0 1.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 1
0.0 0.14285714285714285 0.0 0.05128205128205128 0.0 0.75 0.6666666666666667 0.6666666666666667 0.0 0.14814814814814814 1.0 0.3333333333333333 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0
1.0 0.14285714285714285 1.0 0.019230769230769232 0.0 1.0 0.6666666666666667 1.0 0.0 0.6666666666666666 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.0 0.14285714285714285 1.0 0.07051282051282051 0.0 1.0 0.6666666666666667 0.6666666666666667 0.0 0.6296296296296297 1.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 1
1.0 0.14285714285714285 1.0 0.03205128205128205 1.0 1.0 0.3333333333333333 0.6666666666666667 0.3333333333333333 0.2407407407407407 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0
0.6666666666666667 0.3571428571428571 1.0 0.2115384615384615 1.0 1.0 0.6666666666666667 1.0 1.0 0.0 1.0 0.3333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1
0.3333333333333333 0.14285714285714285 0.5 0.0641025641025641 0.75 1.0 0.6666666666666667 1.0 0.0 0.6296296296296297 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.8928571428571428 0.0 0.9999999999999999 0.0 0.25 0.6666666666666667 1.0 1.0 0.7037037037037036 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0
1.0 0.14285714285714285 1.0 0.10897435897435896 1.0 0.75 0.3333333333333333 0.3333333333333333 0.6666666666666667 0.7592592592592592 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.24999999999999997 0.5 0.1474358974358974 0.25 0.5 0.6666666666666667 1.0 0.6666666666666667 0.2592592592592592 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.5714285714285714 1.0 0.1282051282051282 0.0 1.0 0.6666666666666667 1.0 0.0 0.2962962962962963 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.2857142857142857 0.75 0.4358974358974359 1.0 0.75 0.6666666666666667 1.0 0.3333333333333333 0.2962962962962963 0.0 0.3333333333333333 1.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 1
1.0 0.3571428571428571 0.5 0.07692307692307691 0.25 1.0 1.0 1.0 0.0 0.38888888888888884 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1
0.3333333333333333 0.5714285714285714 0.5 0.1282051282051282 0.0 0.75 0.6666666666666667 1.0 0.6666666666666667 0.07407407407407407 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 1
1.0 0.03571428571428571 0.75 0.03846153846153846 0.0 0.5 0.3333333333333333 0.3333333333333333 0.0 0.07407407407407407 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.08928571428571427 1.0 0.10256410256410256 0.0 0.75 0.6666666666666667 0.6666666666666667 0.6666666666666667 0.2777777777777778 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1
1.0 0.14285714285714285 0.5 0.13461538461538464 1.0 0.25 1.0 1.0 0.6666666666666667 0.1111111111111111 1.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 0.0 1.0 1
0.3333333333333333 0.3571428571428571 1.0 0.7435897435897435 0.0 0.5 0.6666666666666667 0.6666666666666667 0.6666666666666667 0.35185185185185186 1.0 0.3333333333333333 1.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0
1.0 0.24999999999999997 0.25 0.3974358974358974 0.0 1.0 0.6666666666666667 1.0 1.0 0.35185185185185186 0.0 0.3333333333333333 1.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 0
0.3333333333333333 0.14285714285714285 0.5 0.3717948717948718 0.0 0.75 0.6666666666666667 0.3333333333333333 0.6666666666666667 0.2222222222222222 1.0 0.0 0.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 1
0.0 0.3571428571428571 0.5 0.47435897435897434 1.0 0.25 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.18518518518518523 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.17857142857142858 0.5 0.07051282051282051 0.5 1.0 1.0 0.3333333333333333 0.0 0.2777777777777778 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.3333333333333333 0.03571428571428571 0.75 0.07051282051282051 0.25 1.0 0.0 0.3333333333333333 0.6666666666666667 0.20370370370370372 0.0 0.3333333333333333 1.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.6666666666666667 0.19642857142857142 0.5 0.006410256410256408 0.0 0.25 0.3333333333333333 1.0 0.3333333333333333 0.05555555555555558 1.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1
0.3333333333333333 0.24999999999999997 0.5 0.38461538461538464 0.0 0.75 0.6666666666666667 0.6666666666666667 0.0 0.14814814814814814 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1.0 0.0 1
1.0 0.5714285714285714 1.0 0.48717948717948717 0.0 0.5 0.3333333333333333 0.3333333333333333 0.0 0.09259259259259256 0.5 0.3333333333333333 0.0 1.0 1.0 0.0 1.0 1.0 0.0 1.0 0
0.0 0.14285714285714285 0.5 0.08974358974358974 0.5 1.0 1.0 0.0 0.0 0.2777777777777778 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 1
1.0 0.7857142857142857 1.0 0.2115384615384615 1.0 1.0 0.6666666666666667 0.0 0.0 0.5 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1
0.0 0.6785714285714286 0.5 0.4423076923076923 1.0 0.75 0.3333333333333333 0.6666666666666667 0.6666666666666667 0.18518518518518523 1.0 0.0 0.0 1.0 0.0 0.0 1.0 1.0 0.0 0.0 0
0.0 0.10714285714285712 1.0 0.11538461538461538 1.0 0.25 0.3333333333333333 0.6666666666666667 0.0 0.12962962962962965 1.0 0.3333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1
0.0 0.5178571428571429 1.0 0.2564102564102564 0.5 0.5 0.3333333333333333 1.0 0.6666666666666667 0.05555555555555558 1.0 0.3333333333333333 0.0 0.0 0.0 0.0 1.0 1.0 0.0 1.0 0
0.3333333333333333 0.14285714285714285 1.0 0.13461538461538464 0.5 0.75 0.0 0.6666666666666667 0.6666666666666667 0.2962962962962963 1.0 0.0 0.0 1.0 1.0 0.0 1.0 1.0 0.0 0.0 1
0.0 0.3035714285714286 0.5 0.09615384615384615 0.0 0.5 0.3333333333333333 0.3333333333333333 0.0 0.09259259259259256 1.0 0.3333333333333333 0.0 1.0 0.0 0.0 1.0 1.0 0.0 1.0 0
1.0 0.3571428571428571 1.0 0.23076923076923078 0.0 1.0 0.3333333333333333 0.3333333333333333 0.6666666666666667 0.38888888888888884 1.0 0.3333333333333333 0.0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 1
1.0 0.14285714285714285 0.5 0.09615384615384615 0.0 0.5 0.6666666666666667 0.3333333333333333 0.0 0.07407407407407407 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 1
0.6666666666666667 0.10714285714285712 1.0 0.03205128205128205 0.0 1.0 0.6666666666666667 1.0 1.0 0.7962962962962962 1.0 0.3333333333333333 0.0 1.0 1.0 0.0 1.0 0.0 0.0 1.0 1
0.3333333333333333 0.24999999999999997 0.5 0.10256410256410256 1.0 0.25 0.3333333333333333 0.6666666666666667 0.0 0.12962962962962965 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0
0.0 0.14285714285714285 1.0 0.11538461538461538 0.0 0.5 0.6666666666666667 0.3333333333333333 0.3333333333333333 0.18518518518518523 1.0 0.3333333333333333 0.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 1
